Fecha,Duración media de la sesión,Búsquedas orgánicas,Rebotes,Salidas,Usuarios nuevos,Sesiones,Valor medio de pedido,Tasa de conversión de comercio electrónico,Número de unidades agregadas al carrito,Valor por sesión,Número de veces que el producto que ha retirado del carrito,Transacciones,Porcentaje compra/detalle,Porcentaje carrito/detalle,Ingresos,CTR de la lista de productos,Clics de la lista de productos,Sesiones con búsquedas,Sesiones con evento,Número de pagos de productos,Páginas/sesión,Cantidad,Compras Redsys,Compras Paypal
20180224,0:01:56,233,80,647,377,652,"38,29 ","0,61 ",72,"0,23 ",26,4,"0,80 ","11,40 ","153,17 ","2,26 ",466,4,565,51,"3,48",5,"25,00 ","75,00 "
20170301,0:02:44,232,68,724,406,729,"34,00 ","3,02 ",69,"1,03 ",19,22,"4,72 ","8,45 ","747,91 ","2,96 ",572,3,649,67,"3,68",38,"75,00 ","100,00 "
20170726,0:02:30,232,113,890,465,896,"39,52 ","2,57 ",116,"1,01 ",37,23,"5,92 ","12,68 ","909,04 ","3,83 ",996,6,773,80,"3,43",51,"114,29 ","28,57 "
20170801,0:02:06,232,109,727,365,735,"36,02 ","1,22 ",48,"0,44 ",10,9,"2,74 ","7,69 ","324,20 ","3,69 ",687,2,613,74,"2,88",16,"300,00 ","250,00 "
20170809,0:02:01,232,99,690,399,694,"20,99 ","0,86 ",89,"0,18 ",24,6,"0,89 ","12,11 ","125,93 ","3,08 ",579,1,586,49,"3,25",6,"500,00 ","100,00 "
20160901,0:02:40,231,98,778,491,781,"40,74 ","1,79 ",105,"0,73 ",33,14,"2,46 ","11,32 ","570,41 ","2,98 ",541,4,670,82,"3,64",20,"160,00 ","100,00 "
20161031,0:02:24,231,135,1078,553,1085,"36,17 ","1,29 ",111,"0,47 ",42,14,"1,86 ","8,22 ","506,32 ","3,06 ",793,6,933,96,"3,42",25,"100,00 ","128,57 "
20170318,0:02:08,231,69,615,354,616,"57,07 ","0,81 ",49,"0,46 ",23,5,"2,01 ","8,22 ","285,35 ","2,40 ",413,4,539,51,"3,44",13,"80,00 ","20,00 "
20161129,0:02:34,230,68,624,354,630,"31,46 ","3,65 ",73,"1,15 ",34,23,"5,01 ","10,02 ","723,47 ","3,22 ",390,2,541,71,"3,45",37,"450,00 ","200,00 "
20170109,0:03:17,230,101,904,553,912,"33,02 ","1,54 ",178,"0,51 ",53,14,"1,88 ","15,71 ","462,35 ","3,41 ",850,4,788,139,"4,21",23,"225,00 ","150,00 "
20170717,0:02:51,230,140,965,441,976,"26,85 ","2,56 ",173,"0,69 ",73,25,"4,09 ","17,73 ","671,25 ","3,78 ",968,5,776,179,"3,62",43,"0,00 ","0,00 "
20161116,0:02:25,229,103,875,495,882,"92,16 ","2,95 ",150,"2,72 ",29,26,"7,68 ","13,10 ","2.396,08 ","3,30 ",668,5,767,299,"3,79",89,"180,00 ","80,00 "
20160503,0:02:45,226,94,1299,829,1305,"34,64 ","2,53 ",167,"0,88 ",64,33,"3,85 ","11,01 ","1.143,13 ","3,65 ",1332,4,1182,147,"4,23",60,"250,00 ","33,33 "
20180126,0:01:43,226,126,681,380,689,"27,71 ","1,16 ",66,"0,32 ",20,8,"1,62 ","7,82 ","221,71 ","2,25 ",422,4,558,50,"2,94",11,"80,00 ","80,00 "
20170627,0:02:32,225,162,1538,827,1553,"24,76 ","1,74 ",192,"0,43 ",90,27,"2,79 ","14,32 ","668,47 ","4,65 ",1832,7,1368,158,"2,97",37,"0,00 ","0,00 "
20180127,0:01:45,225,102,590,297,593,"28,53 ","0,84 ",24,"0,24 ",9,5,"1,27 ","4,35 ","142,67 ","2,03 ",339,2,481,30,"2,77",7,"300,00 ","0,00 "
20180213,0:02:33,225,97,927,568,934,"26,06 ","1,39 ",148,"0,36 ",58,13,"1,44 ","14,27 ","338,79 ","2,35 ",791,5,825,146,"3,7",15,"140,00 ","100,00 "
20170816,0:01:58,224,102,665,385,672,"34,08 ","0,89 ",53,"0,30 ",12,6,"2,06 ","9,91 ","204,48 ","1,99 ",343,3,559,32,"3,01",11,"100,00 ","0,00 "
20160426,0:02:39,223,109,1312,946,1319,"31,95 ","1,06 ",126,"0,34 ",28,14,"1,10 ","7,27 ","447,26 ","3,52 ",1305,2,1191,107,"4,11",19,"450,00 ","250,00 "
20170219,0:02:35,223,86,1022,478,1028,"55,42 ","0,39 ",230,"0,22 ",92,4,"0,96 ","18,99 ","221,66 ","2,90 ",939,4,932,145,"3,87",12,"60,00 ","20,00 "
20170820,0:02:13,223,79,1004,475,1010,"208,40 ","0,50 ",148,"1,03 ",35,5,"3,66 ","12,55 ","1.042,01 ","2,16 ",810,1,924,153,"3,21",50,"300,00 ","200,00 "
20160413,0:02:31,222,94,1403,958,1410,"36,55 ","0,78 ",100,"0,29 ",24,11,"1,45 ","7,24 ","402,05 ","2,88 ",1245,3,1299,71,"3,83",19,"300,00 ","66,67 "
20160505,0:02:34,221,160,1812,1337,1828,"31,40 ","0,93 ",141,"0,29 ",42,17,"1,50 ","7,62 ","533,81 ","3,90 ",1844,5,1635,106,"3,95",28,"240,00 ","120,00 "
20160908,0:02:07,221,119,1003,692,1012,"35,74 ","0,99 ",93,"0,35 ",37,10,"1,20 ","8,63 ","357,40 ","2,62 ",704,5,868,55,"3,68",12,"40,00 ","60,00 "
20170110,0:02:46,221,128,1062,606,1070,"36,70 ","1,87 ",126,"0,69 ",28,20,"3,11 ","11,12 ","734,00 ","3,28 ",883,4,928,119,"3,99",35,"300,00 ","225,00 "
20170701,0:03:19,221,133,1143,454,1150,"33,79 ","2,43 ",335,"0,82 ",147,28,"3,95 ","24,30 ","946,17 ","4,27 ",1654,6,1008,295,"3,77",54,"0,00 ","0,00 "
20170718,0:03:06,221,150,904,446,911,"23,60 ","2,31 ",179,"0,54 ",60,21,"2,67 ","17,19 ","495,52 ","3,83 ",961,6,732,156,"3,52",27,"0,00 ","0,00 "
20180217,0:02:06,221,52,433,283,437,"30,81 ","1,37 ",46,"0,42 ",17,6,"2,36 ","9,85 ","184,86 ","2,17 ",335,1,376,28,"3,36",11,"500,00 ","100,00 "
20160601,0:02:25,220,151,1179,601,1186,"33,58 ","2,45 ",116,"0,82 ",35,29,"4,06 ","9,44 ","973,87 ","3,54 ",953,6,1015,107,"3,6",51,"316,67 ","66,67 "
20170628,0:02:31,219,128,1293,757,1303,"21,01 ","2,15 ",147,"0,45 ",66,28,"3,16 ","13,37 ","588,30 ","4,12 ",1494,8,1161,112,3,34,"0,00 ","0,00 "
20161219,0:02:18,218,110,834,482,842,"32,90 ","2,49 ",104,"0,82 ",25,21,"2,89 ","11,00 ","690,83 ","3,36 ",564,4,711,71,"3,39",28,"275,00 ","125,00 "
20160418,0:02:21,217,80,1059,666,1068,"26,05 ","0,94 ",58,"0,24 ",29,10,"1,08 ","5,23 ","260,47 ","3,12 ",951,4,971,39,"3,77",12,"160,00 ","40,00 "
20160606,0:02:40,216,138,1189,680,1195,"24,88 ","1,42 ",167,"0,35 ",56,17,"1,55 ","11,56 ","422,90 ","3,68 ",1076,5,1028,154,"4,13",22,"180,00 ","160,00 "
20161113,0:01:57,216,164,1143,541,1147,"63,17 ","1,31 ",127,"0,83 ",39,15,"3,19 ","10,59 ","947,48 ","3,49 ",793,5,945,103,"3,21",39,"220,00 ","80,00 "
20160314,0:02:55,215,93,1066,745,1068,"35,29 ","0,94 ",68,"0,33 ",8,10,"1,23 ","5,52 ","352,88 ","2,60 ",903,4,963,37,"4,21",15,"50,00 ","62,50 "
20161117,0:02:31,215,115,734,401,742,"36,06 ","2,02 ",92,"0,73 ",17,15,"2,67 ","9,97 ","540,85 ","3,18 ",544,4,609,102,"3,58",25,"116,67 ","100,00 "
20170209,0:02:22,215,116,1112,572,1119,"29,86 ","1,52 ",152,"0,45 ",66,17,"1,73 ","10,37 ","507,66 ","3,39 ",901,3,981,76,"3,55",26,"233,33 ","233,33 "
20160509,0:03:01,214,135,955,594,964,"28,27 ","0,83 ",136,"0,23 ",36,8,"0,89 ","9,24 ","226,15 ","3,53 ",908,3,802,82,"4,06",9,"266,67 ","33,33 "
20170817,0:01:56,214,94,565,333,569,"42,70 ","1,05 ",61,"0,45 ",26,6,"2,14 ","10,49 ","256,23 ","2,14 ",335,4,468,43,"3,01",13,"50,00 ","66,67 "
20180104,0:01:45,214,143,767,410,774,"31,70 ","2,20 ",102,"0,70 ",26,17,"4,52 ","14,27 ","538,90 ","2,25 ",498,1,608,68,"2,87",35,"600,00 ","500,00 "
20160420,0:02:32,213,77,985,675,994,"41,92 ","0,70 ",58,"0,30 ",14,7,"1,22 ","5,80 ","293,41 ","3,09 ",849,6,900,29,"3,82",12,"71,43 ","28,57 "
20170414,0:02:05,213,73,571,315,577,"42,16 ","0,69 ",69,"0,29 ",27,4,"1,30 ","12,22 ","168,65 ","2,59 ",368,2,495,67,"3,09",7,"75,00 ","25,00 "
20160411,0:02:53,212,73,671,442,676,"35,08 ","1,04 ",34,"0,36 ",8,7,"1,30 ","4,93 ","245,55 ","2,97 ",553,6,586,24,"3,78",9,"50,00 ","25,00 "
20170214,0:02:39,212,74,829,538,834,"25,48 ","1,32 ",76,"0,34 ",35,11,"1,63 ","8,84 ","280,30 ","3,75 ",802,5,749,50,"3,97",14,"100,00 ","100,00 "
20160425,0:02:41,210,101,967,643,973,"27,81 ","0,82 ",67,"0,23 ",16,8,"0,95 ","5,44 ","222,45 ","3,08 ",790,6,851,43,"3,66",11,"77,78 ","11,11 "
20161120,0:02:21,210,80,611,341,613,"27,69 ","1,31 ",53,"0,36 ",14,8,"1,34 ","7,91 ","221,55 ","3,20 ",415,5,525,88,"3,47",9,"66,67 ","83,33 "
20170215,0:02:01,210,81,650,428,655,"23,88 ","0,76 ",52,"0,18 ",10,5,"1,02 ","8,46 ","119,41 ","2,99 ",451,2,568,31,"3,42",6,"66,67 ","166,67 "
20161007,0:02:30,209,93,839,475,849,"81,12 ","1,18 ",105,"0,96 ",26,10,"3,49 ","11,59 ","811,18 ","2,94 ",583,4,735,154,"3,49",33,"175,00 ","75,00 "
20161130,0:02:21,209,73,647,386,653,"28,93 ","2,45 ",43,"0,71 ",17,16,"3,03 ","5,92 ","462,87 ","3,11 ",420,4,556,45,"3,34",21,"125,00 ","25,00 "
20170630,0:02:13,209,100,586,303,593,"24,56 ","1,35 ",55,"0,33 ",24,8,"2,29 ","12,13 ","196,50 ","3,25 ",479,2,476,40,"2,88",10,"0,00 ","0,00 "
20170727,0:02:29,209,100,673,330,679,"47,86 ","0,74 ",81,"0,35 ",45,5,"1,80 ","12,93 ","239,31 ","3,44 ",602,6,569,82,"3,36",12,"50,00 ","0,00 "
20180120,0:02:08,209,104,657,321,661,"29,12 ","1,36 ",60,"0,40 ",28,9,"1,75 ","8,60 ","262,09 ","2,26 ",402,2,549,79,"2,96",12,"233,33 ","66,67 "
20161008,0:02:50,208,78,705,425,706,"34,19 ","1,84 ",85,"0,63 ",28,13,"2,03 ","8,74 ","444,49 ","3,25 ",615,2,616,66,"3,88",19,"350,00 ","250,00 "
20170119,0:02:17,208,122,1510,1014,1524,"31,88 ","0,98 ",126,"0,31 ",34,15,"2,48 ","7,86 ","478,27 ","3,77 ",1248,6,1380,68,"3,52",36,"100,00 ","28,57 "
20160315,0:02:31,207,101,1044,713,1048,"31,84 ","0,95 ",94,"0,30 ",15,10,"1,21 ","8,86 ","318,41 ","3,02 ",775,3,929,73,"3,79",13,"225,00 ","50,00 "
20160412,0:02:48,207,67,680,437,683,"38,18 ","0,59 ",59,"0,22 ",15,4,"0,85 ","8,36 ","152,70 ","2,82 ",573,2,608,54,"3,85",6,"100,00 ","50,00 "
20160530,0:03:17,207,118,925,526,933,"31,15 ","2,68 ",131,"0,83 ",36,25,"3,72 ","11,15 ","778,86 ","3,41 ",867,4,794,107,"4,1",43,"140,00 ","160,00 "
20170118,0:02:03,207,128,1279,795,1285,"32,38 ","0,93 ",138,"0,30 ",31,12,"1,56 ","11,17 ","388,60 ","3,20 ",904,4,1147,44,"3,42",21,"175,00 ","75,00 "
20170810,0:02:09,207,119,689,375,696,"24,06 ","1,87 ",80,"0,45 ",32,13,"2,05 ","9,58 ","312,73 ","2,35 ",470,4,568,76,"3,23",16,"100,00 ","100,00 "
20160526,0:02:06,206,154,1678,1189,1687,"30,76 ","0,71 ",137,"0,22 ",34,12,"1,03 ","8,12 ","369,10 ","3,45 ",1374,6,1512,100,"3,54",18,"128,57 ","57,14 "
20161112,0:02:15,206,85,640,382,644,"42,33 ","1,09 ",70,"0,46 ",26,7,"1,77 ","9,39 ","296,29 ","3,11 ",439,3,547,105,"3,4",13,"83,33 ","33,33 "
20161207,0:02:25,206,83,581,337,588,"32,63 ","2,72 ",118,"0,89 ",19,16,"3,80 ","17,25 ","522,15 ","3,21 ",398,4,489,76,"3,42",27,"125,00 ","75,00 "
20170217,0:01:47,206,57,512,305,516,"30,78 ","1,16 ",42,"0,36 ",5,6,"1,45 ","4,34 ","184,71 ","2,90 ",333,0,448,10,"3,15",7,"0,00 ","0,00 "
20170222,0:02:44,206,84,814,472,822,"42,58 ","0,97 ",111,"0,41 ",37,8,"1,61 ","12,17 ","340,61 ","2,92 ",750,4,728,117,"4,47",14,"60,00 ","140,00 "
20160511,0:02:36,205,135,1398,1011,1406,"34,61 ","1,14 ",112,"0,39 ",34,16,"1,76 ","7,25 ","553,72 ","3,43 ",1107,4,1238,71,"3,81",26,"275,00 ","125,00 "
20160524,0:02:44,205,143,1356,837,1364,"29,62 ","1,47 ",210,"0,43 ",68,20,"1,98 ","12,51 ","592,35 ","3,43 ",1247,9,1194,130,"3,97",33,"122,22 ","111,11 "
20170206,0:02:06,205,62,498,297,498,"48,40 ","0,40 ",27,"0,19 ",5,2,"0,87 ","5,84 ","96,80 ","3,16 ",300,2,427,13,"3,12",4,"0,00 ","66,67 "
20170731,0:02:25,205,133,797,347,800,"35,22 ","1,00 ",129,"0,35 ",60,8,"1,55 ","15,27 ","281,75 ","3,69 ",859,6,658,105,"3,53",13,"50,00 ","50,00 "
20160531,0:02:44,204,136,1029,569,1039,"32,69 ","2,60 ",111,"0,85 ",37,27,"3,94 ","10,22 ","882,75 ","3,27 ",795,8,880,86,"3,66",45,"122,22 ","55,56 "
20160902,0:02:14,202,72,618,383,621,"30,10 ","3,06 ",69,"0,92 ",26,19,"3,70 ","10,17 ","571,82 ","2,56 ",356,5,539,94,"3,47",25,"260,00 ","120,00 "
20170302,0:02:18,202,73,725,405,730,"40,32 ","0,41 ",67,"0,17 ",17,3,"0,47 ","7,31 ","120,96 ","3,10 ",584,0,640,43,"3,76",4,"0,00 ","0,00 "
20170618,0:02:29,202,167,1335,646,1345,"26,15 ","1,26 ",161,"0,33 ",77,17,"2,14 ","14,45 ","444,56 ","4,44 ",1337,7,1152,123,"3,13",24,"0,00 ","0,00 "
20170720,0:02:36,202,111,686,367,688,"29,72 ","2,91 ",102,"0,86 ",51,20,"4,32 ","13,98 ","594,33 ","3,13 ",553,1,569,99,"3,24",30,"700,00 ","300,00 "
20160421,0:02:38,201,75,830,569,842,"35,64 ","0,83 ",74,"0,30 ",28,7,"1,20 ","8,06 ","249,51 ","3,33 ",769,4,751,38,"3,81",11,"100,00 ","20,00 "
20160907,0:02:22,201,91,906,586,910,"43,54 ","0,66 ",58,"0,29 ",8,6,"0,86 ","6,02 ","261,25 ","2,82 ",674,5,800,58,"3,71",9,"80,00 ","40,00 "
20170117,0:01:57,201,102,1116,707,1122,"32,02 ","0,98 ",76,"0,31 ",26,11,"1,71 ","7,82 ","352,21 ","3,71 ",775,2,1006,63,"3,25",16,"75,00 ","200,00 "
20170709,0:02:42,201,202,1303,520,1310,"25,75 ","1,53 ",188,"0,39 ",75,20,"2,15 ","13,19 ","515,09 ","4,04 ",1548,2,1091,172,"3,15",29,"0,00 ","0,00 "
20160414,0:02:30,200,84,1150,786,1157,"30,51 ","0,61 ",60,"0,18 ",25,7,"0,76 ","5,51 ","213,60 ","3,12 ",1068,9,1057,29,"3,75",8,"36,36 ","27,27 "
20160607,0:02:45,200,125,1199,669,1212,"25,20 ","1,82 ",130,"0,46 ",41,22,"2,69 ","10,14 ","554,30 ","3,09 ",1004,6,1068,137,4,34,"150,00 ","125,00 "
20161030,0:02:30,199,172,1388,644,1396,"41,35 ","0,93 ",199,"0,39 ",80,13,"1,42 ","9,95 ","537,54 ","3,12 ",1064,6,1199,191,"3,58",30,"150,00 ","66,67 "
20161205,0:02:15,199,83,649,347,655,"31,27 ","4,58 ",49,"1,43 ",17,30,"7,43 ","7,43 ","938,10 ","2,80 ",341,1,556,139,"2,98",50,"800,00 ","100,00 "
20170112,0:02:31,199,119,907,518,916,"35,75 ","1,75 ",92,"0,62 ",27,16,"2,82 ","9,39 ","572,02 ","3,27 ",689,6,776,50,"3,54",27,"128,57 ","42,86 "
20170713,0:02:53,199,158,977,474,990,"37,98 ","2,12 ",170,"0,81 ",66,21,"4,52 ","15,52 ","797,48 ","5,05 ",1196,9,808,188,"3,37",46,"0,00 ","0,00 "
20160510,0:02:38,198,139,1117,724,1129,"36,35 ","0,80 ",109,"0,29 ",36,9,"1,37 ","8,45 ","327,15 ","3,19 ",1015,7,961,101,"4,12",17,"50,00 ","25,00 "
20160613,0:02:31,197,186,1908,1148,1921,"29,46 ","1,09 ",247,"0,32 ",70,21,"1,77 ","11,06 ","618,60 ","2,88 ",1365,6,1687,260,"3,99",40,"250,00 ","133,33 "
20170212,0:01:46,197,78,644,355,645,"38,18 ","1,40 ",52,"0,53 ",19,9,"2,33 ","8,78 ","343,58 ","2,10 ",325,5,556,28,"3,07",15,"80,00 ","100,00 "
20170814,0:01:56,197,122,646,378,654,"27,26 ","1,38 ",54,"0,38 ",32,9,"2,11 ","8,77 ","245,35 ","2,49 ",418,3,523,55,"3,06",13,"100,00 ","66,67 "
20160525,0:02:27,196,153,1541,1012,1552,"31,65 ","1,68 ",148,"0,53 ",41,26,"2,62 ","8,85 ","822,91 ","3,69 ",1336,3,1372,82,"3,66",43,"400,00 ","175,00 "
20170131,0:02:12,196,120,839,534,850,"24,52 ","1,88 ",129,"0,46 ",30,16,"2,53 ","13,96 ","392,24 ","3,00 ",447,6,712,76,"3,13",21,"45,45 ","45,45 "
20170625,0:02:32,196,173,1194,489,1205,"29,24 ","0,91 ",196,"0,27 ",100,11,"1,63 ","16,42 ","321,66 ","3,33 ",1106,5,1009,155,"3,03",19,"0,00 ","0,00 "
20160512,0:02:44,195,147,1198,818,1204,"38,71 ","0,91 ",85,"0,35 ",14,11,"1,63 ","5,69 ","425,80 ","3,57 ",972,2,1022,85,"3,84",24,"500,00 ","100,00 "
20161118,0:02:22,195,103,576,334,582,"43,50 ","2,58 ",72,"1,12 ",27,15,"4,58 ","10,47 ","652,50 ","2,75 ",321,6,468,73,"3,33",31,"71,43 ","71,43 "
20160404,0:02:51,194,94,801,510,806,"26,95 ","0,74 ",44,"0,20 ",20,6,"0,76 ","4,59 ","161,71 ","3,17 ",736,3,699,39,"3,99",7,"133,33 ","100,00 "
20160516,0:02:27,194,155,1492,975,1499,"26,60 ","0,80 ",138,"0,21 ",46,12,"0,82 ","6,89 ","319,20 ","3,78 ",1386,5,1302,82,"3,84",16,"200,00 ","60,00 "
20161213,0:02:12,194,112,883,478,893,"34,78 ","1,79 ",85,"0,62 ",35,16,"2,85 ","8,15 ","556,55 ","3,31 ",586,10,763,53,"3,22",28,"66,67 ","16,67 "
20160519,0:02:04,192,154,1393,1039,1404,"25,94 ","0,64 ",85,"0,17 ",22,9,"0,84 ","6,37 ","233,45 ","3,56 ",1081,5,1234,54,"3,49",11,"100,00 ","40,00 "
20161001,0:02:15,192,90,693,406,700,"53,27 ","1,57 ",131,"0,84 ",41,11,"5,02 ","15,43 ","586,00 ","2,76 ",459,4,604,108,"3,44",40,"175,00 ","100,00 "
20161218,0:02:10,192,94,831,427,833,"36,72 ","0,84 ",106,"0,31 ",33,7,"1,37 ","11,05 ","257,02 ","3,17 ",444,6,715,102,"3,17",12,"57,14 ","57,14 "
20170111,0:02:40,192,103,953,529,965,"34,91 ","1,76 ",97,"0,62 ",27,17,"2,35 ","9,30 ","593,50 ","3,82 ",844,2,832,86,"3,93",25,"400,00 ","150,00 "
20170629,0:03:11,192,91,683,356,694,"32,64 ","3,17 ",103,"1,03 ",40,22,"8,59 ","16,67 ","718,06 ","4,45 ",819,9,586,109,"3,33",54,"0,00 ","0,00 "
20171229,0:01:46,191,148,742,366,746,"26,24 ","1,21 ",71,"0,32 ",24,9,"1,74 ","9,50 ","236,13 ","2,42 ",444,5,576,66,"2,87",13,"100,00 ","80,00 "
20160427,0:02:54,190,125,1503,1058,1519,"29,32 ","1,05 ",155,"0,31 ",43,16,"1,03 ","6,96 ","469,07 ","3,34 ",1577,6,1372,103,"4,38",23,"214,29 ","42,86 "
20160823,0:02:11,190,89,868,592,877,"35,33 ","0,80 ",71,"0,28 ",26,7,"1,41 ","8,45 ","247,30 ","3,16 ",611,5,776,47,"3,38",14,"80,00 ","60,00 "
20170201,0:01:46,190,168,816,535,821,"29,79 ","2,07 ",63,"0,62 ",24,17,"3,92 ","9,73 ","506,49 ","2,94 ",364,4,625,35,"2,82",26,"100,00 ","75,00 "
20170617,0:02:39,190,93,523,267,527,"30,30 ","1,52 ",60,"0,46 ",23,8,"2,85 ","11,61 ","242,41 ","3,29 ",440,5,422,62,"3,25",14,"0,00 ","0,00 "
20161111,0:02:26,189,96,699,394,702,"40,76 ","2,85 ",63,"1,16 ",18,20,"4,22 ","8,18 ","815,26 ","2,76 ",434,2,586,55,"3,44",37,"120,00 ","60,00 "
20161204,0:01:52,188,96,799,405,806,"21,72 ","0,50 ",71,"0,11 ",19,4,"0,45 ","7,84 ","86,90 ","3,33 ",500,2,695,74,"2,93",4,"150,00 ","50,00 "
20170708,0:02:27,188,122,643,275,653,"47,75 ","1,38 ",107,"0,66 ",52,9,"4,16 ","14,06 ","429,78 ","3,91 ",629,1,520,87,"3,09",33,"0,00 ","0,00 "
20160924,0:02:51,187,82,654,412,662,"29,61 ","0,91 ",52,"0,27 ",12,6,"0,85 ","6,34 ","177,65 ","2,62 ",485,4,573,42,"3,73",7,"80,00 ","40,00 "
20161201,0:02:00,187,73,555,311,557,"34,05 ","1,62 ",57,"0,55 ",16,9,"2,18 ","9,24 ","306,48 ","3,53 ",347,5,473,24,"3,11",15,"42,86 ","14,29 "
20170303,0:02:50,186,75,553,326,554,"29,47 ","3,07 ",52,"0,90 ",20,17,"4,07 ","7,63 ","500,98 ","3,38 ",467,1,469,37,"3,81",26,"400,00 ","200,00 "
20171222,0:01:51,184,125,507,238,510,"36,08 ","1,76 ",46,"0,64 ",19,9,"3,79 ","10,61 ","324,70 ","1,87 ",198,0,372,45,"2,46",19,"0,00 ","0,00 "
20160410,0:02:39,183,73,629,394,630,"56,16 ","0,63 ",57,"0,36 ",18,4,"0,94 ","7,15 ","224,65 ","2,94 ",545,0,544,39,"3,9",7,"0,00 ","0,00 "
20160504,0:02:51,183,127,1394,918,1404,"28,98 ","1,14 ",137,"0,33 ",60,16,"1,57 ","8,50 ","463,65 ","3,75 ",1444,1,1254,127,"4,04",25,"1.300,00 ","400,00 "
20160608,0:02:21,183,121,1225,810,1235,"21,56 ","1,30 ",109,"0,28 ",32,16,"1,75 ","9,11 ","344,95 ","3,00 ",897,3,1093,88,"3,65",21,"183,33 ","83,33 "
20160911,0:01:59,183,119,839,475,844,"32,40 ","1,18 ",85,"0,38 ",19,10,"2,13 ","9,22 ","324,01 ","2,70 ",556,3,694,60,"3,59",18,"166,67 ","166,67 "
20170124,0:02:15,183,149,1173,718,1182,"28,84 ","1,69 ",161,"0,49 ",58,20,"2,63 ","12,26 ","576,72 ","3,35 ",915,7,1009,109,"3,58",34,"144,44 ","66,67 "
20170208,0:02:55,183,67,458,279,464,"47,28 ","2,37 ",45,"1,12 ",14,11,"3,06 ","7,19 ","520,05 ","2,46 ",232,0,387,46,"3,33",19,"0,00 ","0,00 "
20170811,0:01:51,183,115,572,307,578,"41,47 ","0,69 ",50,"0,29 ",17,4,"1,28 ","8,81 ","165,87 ","2,16 ",315,4,454,38,"2,76",7,"60,00 ","20,00 "
20171221,0:01:48,183,141,669,295,672,"30,57 ","1,93 ",63,"0,59 ",22,13,"2,68 ","10,73 ","397,36 ","2,15 ",299,4,511,51,"2,68",15,"120,00 ","20,00 "
20160407,0:02:21,182,76,688,457,691,"29,10 ","0,87 ",63,"0,25 ",7,6,"1,31 ","7,99 ","174,60 ","3,22 ",603,1,608,28,"3,84",10,"500,00 ","300,00 "
20160825,0:02:10,182,94,824,552,836,"44,71 ","1,20 ",98,"0,53 ",22,10,"3,43 ","10,55 ","447,13 ","2,76 ",531,4,732,53,"3,34",32,"100,00 ","25,00 "
20170116,0:02:17,182,108,1058,608,1065,"25,44 ","1,88 ",93,"0,48 ",30,20,"2,93 ","9,62 ","508,74 ","3,21 ",691,9,936,110,"3,18",29,"110,00 ","50,00 "
20160904,0:01:44,181,249,1153,698,1155,"42,38 ","0,52 ",74,"0,22 ",22,6,"1,29 ","8,67 ","254,26 ","2,57 ",531,8,733,49,"3,1",11,"66,67 ","0,00 "
20161211,0:02:23,180,113,850,415,852,"42,42 ","1,29 ",97,"0,55 ",31,11,"1,78 ","9,39 ","466,60 ","3,64 ",644,3,732,80,"3,27",19,"300,00 ","66,67 "
20170226,0:03:08,180,78,819,423,829,"29,79 ","0,60 ",220,"0,18 ",97,5,"0,73 ","18,50 ","148,94 ","2,87 ",972,2,743,237,"4,74",8,"150,00 ","100,00 "
20170311,0:01:54,179,43,504,300,505,"22,95 ","0,79 ",50,"0,18 ",26,4,"0,77 ","9,42 ","91,80 ","2,85 ",320,0,459,14,"3,22",4,"0,00 ","0,00 "
20161212,0:02:21,178,106,850,433,854,"25,75 ","2,11 ",128,"0,54 ",30,18,"2,89 ","12,81 ","463,58 ","3,05 ",598,7,730,152,"3,35",28,"185,71 ","71,43 "
20170108,0:02:34,178,84,631,347,633,"41,97 ","2,53 ",103,"1,06 ",28,16,"4,58 ","12,39 ","671,46 ","3,55 ",461,6,534,104,"3,67",42,"100,00 ","77,78 "
20170207,0:03:12,178,49,487,278,492,"40,70 ","1,42 ",39,"0,58 ",10,7,"2,43 ","6,08 ","284,90 ","2,63 ",302,1,425,59,"3,81",15,"100,00 ","100,00 "
20170730,0:02:32,177,105,872,368,882,"29,27 ","2,61 ",240,"0,76 ",117,23,"4,49 ","25,92 ","673,24 ","2,80 ",879,5,768,229,"3,58",40,"250,00 ","166,67 "
20170113,0:02:24,176,86,708,441,716,"26,93 ","1,26 ",64,"0,34 ",20,9,"1,49 ","8,51 ","242,41 ","3,54 ",497,1,617,38,"4,12",11,"400,00 ","500,00 "
20170202,0:02:20,176,103,662,398,663,"26,30 ","1,66 ",87,"0,44 ",19,11,"2,06 ","11,49 ","289,34 ","3,70 ",465,2,542,86,"3,5",14,"300,00 ","250,00 "
20170815,0:01:54,176,96,556,308,565,"29,44 ","1,42 ",34,"0,42 ",15,8,"2,04 ","6,53 ","235,50 ","1,94 ",287,3,457,29,"2,88",10,"200,00 ","100,00 "
20170107,0:02:23,175,71,573,284,577,"45,88 ","1,04 ",82,"0,48 ",31,6,"2,27 ","13,46 ","275,31 ","3,39 ",425,5,492,64,"3,43",14,"71,43 ","14,29 "
20160909,0:02:23,174,86,740,518,744,"41,32 ","1,34 ",71,"0,56 ",13,10,"2,17 ","8,12 ","413,20 ","2,38 ",433,1,650,53,"3,35",16,"700,00 ","400,00 "
20170210,0:02:09,174,59,426,256,428,"38,91 ","1,64 ",51,"0,64 ",34,7,"3,08 ","11,37 ","272,35 ","2,44 ",231,1,355,40,"3,15",13,"600,00 ","100,00 "
